Company Perm ID,Ticker,Company Name,Industry Name,Stakeholder Perm ID,Stakeholder Name,Issue Perm ID,Issue Name,Metric Perm ID,Metric Name,Datapoint ID,Datapoint Name,Description,Source,Geography,Value,Unit,Resource
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,aec1e08ccc69a518174c2b48857aed36,UN Guiding Principles Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the United Nations Guiding Principles on Business and Human Rights (also known as the Ruggie Principles). Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2019-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,7b534b9153ce74ad351259c70db396ab,GRI Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports using the GRI framework on metrics relating to supply chain, human rights, or labor rights issues. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,NULL,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2020-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,8795fbd0da3867b6875d3d0d6cfa4904,Remedial Actions in Response to Human Rights Audits,"An assessment of whether the company discloses the actions taken to remedy or address issues that arise as part of human rights audits. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,NULL,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2020-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,e997d7282bbc777a639008ac017165ce,Report Findings Human Rights Audits,"An assessment of whether the company reports specific findings from supply chain audits. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,NULL,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2020-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,36d6931753ab4ca402e11b1abcb2207d,SASB Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the SASB reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,NULL,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2020-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,b29820ded160ac40be2c88de7b0e2c90,Supplier List,"An assessment of whether the company discloses detailed supply chain information by factory name and location (e.g. provides a list of its top 100 suppliers, or a complete list of its suppliers). Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,NULL,https://sec.report/Document/0001045810-20-000010/nvda-2020x10k.htm
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,7f6b91ccecb0655fccd7b18957e3f85b,UN Global Compact Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the UN Global Compact reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2019-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,3c6b46cc0a7e7c9d3184c2183eb08d7f,UN Guiding Principles Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the United Nations Guiding Principles on Business and Human Rights reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2019-NVIDIA-CSR-Social-Responsibility.pdf
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,922cfffc942178f9edf8a5ca5a26d20e,U.S. Jobs,1337ce2b22f9900db55174098c865178,Domestic Employment Opportunities,de73f7b39c9ffa2bdf1a1c8a408b2062,U.S. Employees in 2014,"The company's total U.S. employees in 2014, or total employees if the U.S. accounts for greater than 95% of revenues/long-term assets. The number is adjusted for all material transactions, adding employees of acquired businesses and subtracting employees of divested businesses. 

In cases where U.S. headcount is not disclosed in company filings, a number widely reported in the media may be used. Otherwise, the number will be estimated by applying average of percentage of sales and long-lived assets (property, plant & equipment) in the U.S., when available, to total global headcount.",Company filings and other public documents,U.S.,4636,NULL,NULL
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,922cfffc942178f9edf8a5ca5a26d20e,U.S. Jobs,1337ce2b22f9900db55174098c865178,Domestic Employment Opportunities,0c52a45e90807013428b67576476c733,U.S. Employees in 2019,"The company's estimated total U.S. employees in 2019, or total employees if the U.S. accounts for greater than 95% of revenues/long-term assets. The number is adjusted for all material transactions, adding employees of acquired businesses and subtracting employees of divested businesses. 

In cases where U.S. headcount is not disclosed in company filings, a number widely reported in the media may be used. Otherwise, the number will be estimated by applying the ratio of US sales to Total sales to total global headcount.",Company filings and other public documents,U.S.,7438.9357535588,NULL,NULL
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,b99951f5f4981b620da11ea7a970a6c2,COVID-19 Customer Accomodations,"An assessment of whether the company has created special accommodations for its customers or in its products in response to the COVID-19 situation, such as replacing in-store shopping with curbside pickup or giving unlimited data to all customers.","Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,Yes,NULL,https://blogs.nvidia.com/blog/2020/03/19/coronavirus-research-parabricks/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,280855e03d232d1eafb738c88996645d,COVID-19 Maintenance of Essential Utilities,"An assessment of whether the company is continuing to provide essential utilities (such as gas, electricity, or broadband, among others) to customers who are unable to make payments due to financial insecurity during the pandemic or committing to maintain their services for customers who are at risk of defaulting.","Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,No,NULL,http://www.nvidia.com
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,25d5ef17a57844e1e2e077e836e42599,COVID-19 Payment Deferrals,An assessment of whether the company is allowing customers to defer payments because of the COVID-19 pandemic. ,"Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,NULL,yesno,NULL
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,5687d17b6169b5519ddd78e953ddd1d9,COVID-19 Price Cuts,An assessment of whether the company enacting price cuts to their services/products in response to the COVID-19 situation.,"Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,No,NULL,https://blogs.nvidia.com/blog/2020/03/19/coronavirus-research-parabricks/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,4fd09498d5474e135a4e029dadfae5be,COVID-19 Services for Vulnerable Groups,"An assessment of whether the company is offering special services for vulnerable persons, such as reserving the first hour of store opening for customers with a high-risk for infection.","Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,No,NULL,https://blogs.nvidia.com/blog/2020/03/23/gtc-digital/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,efc7313fce6e396776233b0eff079e9f,Accessible Privacy Policy,An assessment of whether the company's privacy policy is easy to find. Companies are given credit if they disclose a policy that is within three clicks of the company's mainpage.,Company filings and other public documents,U.S.,1,truefalse,https://www.nvidia.com/en-us/about-nvidia/privacy-policy/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,23bc8cd483d9d04dac803f9226f18c8d,Advanced Notice of Privacy Policy Changes,"An assessment of whether the company provides users with advance notice of privacy policy changes, prior to any changes being implemented. ",Company filings and other public documents,U.S.,0,NULL,https://www.nvidia.com/en-us/about-nvidia/privacy-policy/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,05b922e838fb0a5465cd2b377e3bbd69,Broad Privacy Policy Scope,"An assessment of whether the company's privacy policy has a broad scope that applies to its entire operations, as opposed to applying only to its website or web-related services. Companies receive a ""True"" if the policy applies to the entirety of its business operations and a ""False"" if it only applies to its website or web-related services.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,1,truefalse,https://www.nvidia.com/en-us/about-nvidia/privacy-policy/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,1fdb0477a4fb803fc5daec2fcd4d425d,Customer Data Selling Practices,An assessment of whether the company states that it does not sell users' data. ,Company filings and other public documents,U.S.,1,truefalse,https://www.nvidia.com/en-us/about-nvidia/privacy-policy/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,f1bb26172b4178e069c4234cc6bf0702,Customer Data Used in Advertising,An assement of whether the company pubicly discloses that it pledges to not use customer data for advertising and/or marketing. ,Company filings and other public documents,U.S.,1,NULL,https://www.nvidia.com/en-us/about-nvidia/privacy-policy/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,d1d42eabb98d12d7d5925476a7211461,Customer Security Notifications/User Security Notification,"An assessment of whether the company has a stated commitment to notify users about unusual account activity and possible unauthorized access to their accounts. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,1,truefalse,https://www.nvidia.com/en-us/security/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,24e4cf9b21a333e69bbc54df578f2713,Disclosure of Privacy Policy Changes,An assessment of whether the company directly discloses to users (e.g. via email) any changes to its privacy policy.,Company filings and other public documents,U.S.,1,NULL,https://www.nvidia.com/en-us/about-nvidia/privacy-policy/
81733c2bdcda385e8f2b87cda,NVDA,NVIDIA Corp,Semiconductors & Equipment,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,ffc6dae3c33fdb4b343c300822d2abe9,Institutional Oversight of Privacy Issues,An assessment of whether there is executive/board oversight over privacy and/or data security.,Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,1,NULL,https://sec.report/Document/0001045810-20-000055/nvda2020definitiveproxysta.htm
